Date_Time,Maturity,Stock_Price,Strike_Price,Amount_Borrowed_from_Bank,r,Dividend_Yield,Vol,BSM_price,Call_Price,Delta,Wealth,Profit_without_Hedging,Profit_with_Hedging
25/10/2024 14:57,17/1/2025 11:59,142.15,140,65.27163768,0.0034,0.0003,0.377992942,11.34948686,15.8,0.571039049,15.90156311,-1.1,0.101563107
25/10/2024 15:00,17/1/2025 11:59,141.88,140,64.6866389,0.0034,0.0003,0.377992942,11.1957392,16,0.566915846,15.74738133,-1.3,-0.252618668
25/10/2024 15:05,17/1/2025 11:59,141.92,140,64.7734455,0.0034,0.0003,0.377992942,11.21821793,15.9,0.56752749,15.77005589,-1.2,-0.129944113
25/10/2024 15:12,17/1/2025 11:59,142.05,140,65.05554818,0.0034,0.0003,0.377992942,11.2918245,16,0.569513408,15.84383148,-1.3,-0.156168521
25/10/2024 15:17,17/1/2025 11:59,141.79,140,64.49178893,0.0034,0.0003,0.377992942,11.1440511,15.9,0.565537378,15.69575584,-1.2,-0.20424416
25/10/2024 15:22,17/1/2025 11:59,141.92,140,64.77414915,0.0034,0.0003,0.377992942,11.21748806,16.09,0.567526936,15.76927361,-1.39,-0.320726394
25/10/2024 15:27,17/1/2025 11:59,141.88,140,64.68731589,0.0034,0.0003,0.377992942,11.19458696,16.09,0.566914902,15.74657043,-1.39,-0.343429573
25/10/2024 15:30,17/1/2025 11:59,141.93,140,64.79585123,0.0034,0.0003,0.377992942,11.22283546,16,0.567679604,15.77491502,-1.3,-0.225084979
25/10/2024 15:37,17/1/2025 11:59,142.16,140,65.29500339,0.0034,0.0003,0.377992942,11.35350319,16,0.571190783,15.90547833,-1.3,-0.094521667
25/10/2024 15:40,17/1/2025 11:59,142.06,140,65.07830761,0.0034,0.0003,0.377992942,11.29633764,16,0.569665392,15.84835803,-1.3,-0.15164197
25/10/2024 15:47,17/1/2025 11:59,142.03,140,65.01323328,0.0034,0.0003,0.377992942,11.27895408,15.95,0.569207198,15.83126508,-1.25,-0.118734921
25/10/2024 15:50,17/1/2025 11:59,141.73,140,64.36258303,0.0034,0.0003,0.377992942,11.10875876,15.93,0.564616417,15.66050171,-1.23,-0.269498286
25/10/2024 15:55,17/1/2025 11:59,141.54,140,63.94966764,0.0034,0.0003,0.377992942,11.00154855,15.91,0.561699097,15.55322253,-1.21,-0.356777473
25/10/2024 16:02,17/1/2025 11:59,141.54,140,63.94961335,0.0034,0.0003,0.377992942,11.00124467,15.9,0.561698692,15.55321956,-1.2,-0.346780445
25/10/2024 16:05,17/1/2025 11:59,141.54,140,63.94959181,0.0034,0.0003,0.377992942,11.00112411,16,0.561698532,15.55321838,-1.3,-0.446781624
25/10/2024 16:10,17/1/2025 11:59,141.54,140,63.94955415,0.0034,0.0003,0.377992942,11.0009133,16,0.561698251,15.55321631,-1.3,-0.446783685
25/10/2024 16:15,17/1/2025 11:59,141.54,140,63.94951637,0.0034,0.0003,0.377992942,11.00070177,16.02,0.56169797,15.55321425,-1.32,-0.466785753
